taxcode,activestatus
0601272907,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400549629,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318758853,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318765667,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803140946,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101133971,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703267926,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801513299,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703267429,NNT đang hoạt động (đã được cấp GCN ĐKT)
5901214856,NNT đang hoạt động (đã được cấp GCN ĐKT)
1501150713,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318306127,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901345541-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001779090,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902201614,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902197894,NNT đang hoạt động (đã được cấp GCN ĐKT)
3301645776-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402195431,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803139588,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601104871,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318750389,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318669850,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201686870,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900903876,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110681457,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102077980,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703190617,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002281400,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601110681,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110676545,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402199404,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902192247,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318422116,NNT đang hoạt động (đã được cấp GCN ĐKT)
0106785615-013,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002276168,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318698072,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318753164,NNT đang hoạt động (đã được cấp GCN ĐKT)
6101296851,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318699485,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318697833,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803138055,NNT đang hoạt động (đã được cấp GCN ĐKT)
2100691964,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002275365,NNT đang hoạt động (đã được cấp GCN ĐKT)
4401113110,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603992310,NNT đang hoạt động (đã được cấp GCN ĐKT)
4202011139,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703259241,NNT đang hoạt động (đã được cấp GCN ĐKT)
1100831352-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110809474-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318434425,NNT đang hoạt động (đã được cấp GCN ĐKT)
2400999661,NNT đang hoạt động (đã được cấp GCN ĐKT)
4202010939,NNT đang hoạt động (đã được cấp GCN ĐKT)
5300823236,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601272583,NNT đang hoạt động (đã được cấp GCN ĐKT)
2001374428,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601110071,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803138908,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301129224,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201690644,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703256755,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703257879,NNT đang hoạt động (đã được cấp GCN ĐKT)
5000900218,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318762426,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902186846,NNT đang hoạt động (đã được cấp GCN ĐKT)
5000899805,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601102923,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902203058,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318668310,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001771165,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603985602,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803140079,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318375787,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400545180,NNT đang hoạt động (đã được cấp GCN ĐKT)
1501149884,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318765603,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318771766,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318773562,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318773925,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703272404,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902206556,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803142196,NNT đang hoạt động (đã được cấp GCN ĐKT)
3401258668,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703271626,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803142291,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601274904,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102078511,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402200804,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703253948,NNT đang hoạt động (đã được cấp GCN ĐKT)
4500669773,NNT đang hoạt động (đã được cấp GCN ĐKT)
3401258227,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703265573,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318761479,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201689705,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110879376-016,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318762867,NNT đang hoạt động (đã được cấp GCN ĐKT)
4101648933,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400549107,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318759751,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703186963,NNT đang hoạt động (đã được cấp GCN ĐKT)
2700961965,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318765032,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603990810,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001769173,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703263865,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318289714,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318402712,NNT đang hoạt động (đã được cấp GCN ĐKT)
5300820700,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102076779,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801515264,NNT đang hoạt động (đã được cấp GCN ĐKT)
4500665955,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102054197,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902183355,NNT đang hoạt động (đã được cấp GCN ĐKT)
4101639248,NNT đang hoạt động (đã được cấp GCN ĐKT)
5901207383,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902201660,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703239566,NNT đang hoạt động (đã được cấp GCN ĐKT)
0801417500,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318482281,NNT đang hoạt động (đã được cấp GCN ĐKT)
3700936544-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
5300828033,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318701871,NNT đang hoạt động (đã được cấp GCN ĐKT)
2700963306,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901346231,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318703237,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318336393,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102047094,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001776981,NNT đang hoạt động (đã được cấp GCN ĐKT)
4401110141,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402199330,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102070512,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318415197,NNT đang hoạt động (đã được cấp GCN ĐKT)
0700880399,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902182383,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318728792,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703262029,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318727968,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703257910,NNT đang hoạt động (đã được cấp GCN ĐKT)
3801308440,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703249490,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603982506,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801516130,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318753534,NNT đang hoạt động (đã được cấp GCN ĐKT)
0901165208,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402194212,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901344033,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201688885,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318722310,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318407661,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318700885,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318768682,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318774340,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318769421,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318770353,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901353006,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703269345,NNT đang hoạt động (đã được cấp GCN ĐKT)
2301313056,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001781205,NNT đang hoạt động (đã được cấp GCN ĐKT)
3401258675,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703271778,NNT đang hoạt động (đã được cấp GCN ĐKT)
5200945696,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703272161,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703272387,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318284385,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902205993,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318397075-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
4401114185,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318669811,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318764543,NNT đang hoạt động (đã được cấp GCN ĐKT)
0801433936,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703266506,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900916667,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318710731,NNT đang hoạt động (đã được cấp GCN ĐKT)
3700422073-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603987141,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318673462,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318392341,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318720810,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801515377,NNT đang hoạt động (đã được cấp GCN ĐKT)
5901207665,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601264568,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301137641,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318386330,NNT đang hoạt động (đã được cấp GCN ĐKT)
0316642701-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603946184,NNT đang hoạt động (đã được cấp GCN ĐKT)
0312548313-004,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318482299,NNT đang hoạt động (đã được cấp GCN ĐKT)
0317273038-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
4401109072,NNT đang hoạt động (đã được cấp GCN ĐKT)
2700963497,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102049870,NNT đang hoạt động (đã được cấp GCN ĐKT)
4601612702-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102060377,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901343706,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318330049,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601103388,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318279106,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603991853,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803109368,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001769896,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703200424,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102050379,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318310525,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318324172,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803113205,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318721980,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603944148,NNT đang hoạt động (đã được cấp GCN ĐKT)
0700878488,NNT đang hoạt động (đã được cấp GCN ĐKT)
0311278294-003,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801523748,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603952117,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400545247,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902185352,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601102754,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318717913,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318413182,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318755468,NNT đang hoạt động (đã được cấp GCN ĐKT)
4001279464,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001770725,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318694416,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102071957,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201683372,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601274125,NNT đang hoạt động (đã được cấp GCN ĐKT)
5000285499-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902200508,NNT đang hoạt động (đã được cấp GCN ĐKT)
